date,state,pm2_5, pm10, o3,no2,so2, co,AQI
4/20/2016,Tamil Nadu,172, , ,4,2,10,236.8333333
4/21/2016,Tamil Nadu,170, , ,2,2,9,231.6666667
4/22/2016,Tamil Nadu,175, , ,1,2,7,237.0833333
4/23/2016,Tamil Nadu,175, , ,2,2,5,238.3333333
4/24/2016,Tamil Nadu,174, , ,5,2,8,240.75
4/25/2016,Tamil Nadu,172, , ,5,2,6,238.0833333
4/26/2016,Tamil Nadu,170, , ,6,2,5,236.6666667
4/27/2016,Tamil Nadu,171, , ,9,2,11,241.75
4/28/2016,Tamil Nadu,174, , ,8,2,9,244.5
4/29/2016,Tamil Nadu,173, , ,8,2,10,243.1666667
4/30/2016,Tamil Nadu,174, , ,8,2,9,244.5
5/1/2016,Tamil Nadu,174, , ,8,2,11,244.5
5/2/2016,Tamil Nadu,174, , ,9,2,7,245.75
5/3/2016,Tamil Nadu,173, , ,8,2,11,243.1666667
5/4/2016,Tamil Nadu,172, , ,5,2,6,238.0833333
5/5/2016,Tamil Nadu,173, , ,4,2,9,238.1666667
5/6/2016,Tamil Nadu,175, , ,6,2,9,243.3333333
5/7/2016,Tamil Nadu,173, , ,6,2,9,240.6666667
5/8/2016,Tamil Nadu,171, , ,7,2,9,239.25
5/9/2016,Tamil Nadu,170, , ,9,2,8,240.4166667
5/10/2016,Tamil Nadu,172, , ,6,2,8,239.3333333
5/11/2016,Tamil Nadu,174, , ,7,2,9,243.25
5/12/2016,Tamil Nadu,173, , ,7,2,9,241.9166667
5/13/2016,Tamil Nadu,172, , ,7,2,9,240.5833333
5/14/2016,Tamil Nadu,171, , ,7,2,8,239.25
5/15/2016,Tamil Nadu,167, , ,7,2,8,233.9166667
5/16/2016,Tamil Nadu,167, , ,7,2,8,233.9166667
5/17/2016,Tamil Nadu,200, , ,6,1,9,275.4166667
5/18/2016,Tamil Nadu,181, , ,7,1,10,251.3333333
5/19/2016,Tamil Nadu,154, , ,8,1,10,216.5833333
5/20/2016,Tamil Nadu,151, , ,6,3,9,212.5833333
5/21/2016,Tamil Nadu,148, , ,8,3,9,211.0833333
5/22/2016,Tamil Nadu,147, , ,10,3,9,212.25
5/23/2016,Tamil Nadu,140, , ,10,3,9,202.9166667
5/24/2016,Tamil Nadu,149, , ,10,5,14,217.4166667
5/25/2016,Tamil Nadu,128, , ,10,2,47,185.6666667
5/26/2016,Tamil Nadu,134, , ,10,1,15,192.4166667
5/27/2016,Tamil Nadu,134, , ,10,2,19,193.6666667
5/28/2016,Tamil Nadu,144, , ,9,2,16,205.75
5/29/2016,Tamil Nadu,144, , ,4,2, ,199.5
5/30/2016,Tamil Nadu,140, , ,4,2,15,194.1666667
5/31/2016,Tamil Nadu,140, , ,4,3,26,195.4166667
6/1/2016,Tamil Nadu,109, , ,4,2,20,152.8333333
6/2/2016,Tamil Nadu,90, , ,0,0, ,120
6/15/2016,Tamil Nadu,103, , ,5,3,30,147.3333333
6/16/2016,Tamil Nadu,105, , ,5,2,30,148.75
6/17/2016,Tamil Nadu,107, , ,5,3,28,152.6666667
6/18/2016,Tamil Nadu,121, , ,4,2,26,168.8333333
6/19/2016,Tamil Nadu,130, , ,4,2,22,180.8333333
6/20/2016,Tamil Nadu,105, , ,11,1,17,155
6/21/2016,Tamil Nadu,150, , ,7,3,15,212.5
6/22/2016,Tamil Nadu,96, , ,3,3,8,135.5
6/23/2016,Tamil Nadu,110, , ,2,2,6,151.6666667
6/24/2016,Tamil Nadu,102, , ,0,0, ,136
6/26/2016,Tamil Nadu,139, , ,3,0,12,189.0833333
6/27/2016,Tamil Nadu,64, , ,3,1,7,90.33333333
6/28/2016,Tamil Nadu,141, , ,5,0,7,194.25
6/29/2016,Tamil Nadu,130, , ,5,0, ,179.5833333
6/30/2016,Tamil Nadu,395, , ,4,3, ,535.4166667
1/4/2016,Tamil Nadu,110, , ,3,1,6,151.6666667
1/5/2016,Tamil Nadu,110, , ,3,2,4,152.9166667
1/6/2016,Tamil Nadu,111, , ,2,1,5,151.75
1/7/2016,Tamil Nadu,116, , ,3,1,5,159.6666667
1/8/2016,Tamil Nadu,119, , ,3,2,4,164.9166667
1/9/2016,Tamil Nadu,121, , ,3,3,5,168.8333333
1/10/2016,Tamil Nadu,116, , ,3,4,4,163.4166667
1/11/2016,Tamil Nadu,112, , ,3,2,4,155.5833333
1/12/2016,Tamil Nadu,133, , ,3,4,5,186.0833333
1/13/2016,Tamil Nadu,131, , ,4,6,9,187.1666667
1/14/2016,Tamil Nadu,145, , ,2,2,4,198.3333333
1/15/2016,Tamil Nadu,109, , ,2,1,2,149.0833333
1/16/2016,Tamil Nadu,106, , ,2,1,2,145.0833333
1/17/2016,Tamil Nadu,107, , ,2,2,2,147.6666667
1/18/2016,Tamil Nadu,106, , ,2,8,1,153.8333333
1/19/2016,Tamil Nadu,109, , ,2,2,1,150.3333333
1/20/2016,Tamil Nadu,101, , ,2,2,1,139.6666667
1/21/2016,Tamil Nadu,105, , ,2,2,1,145
1/22/2016,Tamil Nadu,108, , ,2,26,1,179
1/23/2016,Tamil Nadu,100, , ,2,3,1,139.5833333
1/24/2016,Tamil Nadu,99, , ,2,2,1,137
1/25/2016,Tamil Nadu,99, , ,2,3,1,138.25
1/26/2016,Tamil Nadu,101, , ,2,2,1,139.6666667
1/27/2016,Tamil Nadu,100, , ,2,2,1,138.3333333
1/28/2016,Tamil Nadu,103, , ,2,2,1,142.3333333
1/29/2016,Tamil Nadu,109, , ,3,2,1,151.5833333
1/30/2016,Tamil Nadu,102, , ,3,3,1,143.5
1/31/2016,Tamil Nadu,104, , ,2,3,1,144.9166667
2/1/2016,Tamil Nadu,92, , ,2,3,1,128.9166667
2/2/2016,Tamil Nadu,101, , ,2,2,1,139.6666667
2/3/2016,Tamil Nadu,101, , ,2,7,1,145.9166667
2/4/2016,Tamil Nadu,122, , ,1,8,1,173.9166667
2/5/2016,Tamil Nadu,109, , ,1,108,1,281.5833333
2/6/2016,Tamil Nadu,108, , ,1,23,1,174
2/7/2016,Tamil Nadu,106, , ,1,90,1,255.0833333
2/8/2016,Tamil Nadu,106, , ,1,24,1,172.5833333
2/9/2016,Tamil Nadu,117, , ,1,1, ,158.5
2/10/2016,Tamil Nadu,187, , ,1,1, ,251.8333333
2/11/2016,Tamil Nadu,151, , ,1,2, ,205.0833333
2/12/2016,Tamil Nadu,169, , ,1,1,21,227.8333333
2/13/2016,Tamil Nadu,161, , ,0,2,21,217.1666667
2/14/2016,Tamil Nadu,155, , ,0,30,21,244.1666667
2/15/2016,Tamil Nadu,155, , ,1,56,21,277.9166667
2/16/2016,Tamil Nadu,182, , ,1,78,22,341.4166667
2/17/2016,Tamil Nadu,179, , ,5,4,21,249.9166667
2/18/2016,Tamil Nadu,156, , ,0,1,21,209.25
2/19/2016,Tamil Nadu,182, , ,0,51,21,306.4166667
2/20/2016,Tamil Nadu,178, , ,0,35,21,281.0833333
2/21/2016,Tamil Nadu,153, , ,0,8,21,214
2/22/2016,Tamil Nadu,122, , ,0,62,21,240.1666667
2/23/2016,Tamil Nadu,144, , ,0,1,23,193.25
2/24/2016,Tamil Nadu,124, , ,0,1,22,166.5833333
2/25/2016,Tamil Nadu,141, , ,0,3,22,191.75
2/26/2016,Tamil Nadu,101, , ,0,1,22,135.9166667
2/27/2016,Tamil Nadu,147, , ,0,1,22,197.25
2/28/2016,Tamil Nadu,124, , ,0,1,22,166.5833333
2/29/2016,Tamil Nadu,136, , ,0,13,21,197.5833333
3/1/2016,Tamil Nadu,165, , ,51,15,21,302.5
3/2/2016,Tamil Nadu,160, , ,5,0,21,219.5833333
3/3/2016,Tamil Nadu,161, , ,5,1,21,222.1666667
3/4/2016,Tamil Nadu,179, , ,5,11,21,258.6666667
3/5/2016,Tamil Nadu,175, , ,4,18,21,260.8333333
3/6/2016,Tamil Nadu,172, , ,4,0,13,234.3333333
3/7/2016,Tamil Nadu,162, , ,5,1,7,223.5
3/8/2016,Tamil Nadu,159, , ,4,2,9,219.5
3/9/2016,Tamil Nadu,163, , ,0,0, ,217.3333333
3/14/2016,Tamil Nadu,177, , ,4,7,4,249.75
3/15/2016,Tamil Nadu,173, , ,4,3,7,239.4166667
3/16/2016,Tamil Nadu,175, , ,4,2,8,240.8333333
3/17/2016,Tamil Nadu,173, , ,4,2,11,238.1666667
3/18/2016,Tamil Nadu,174, , ,4,1,11,238.25
3/19/2016,Tamil Nadu,181, , ,3,0,10,245.0833333
3/20/2016,Tamil Nadu,174, , ,3,1,12,237
3/21/2016,Tamil Nadu,179, , ,4,2,11,246.1666667
3/22/2016,Tamil Nadu,178, , ,5,2,9,246.0833333
3/23/2016,Tamil Nadu,176, , ,5,2,7,243.4166667
3/24/2016,Tamil Nadu,174, , ,0,0, ,232
3/27/2016,Tamil Nadu,168, , ,2,2,7,229
3/28/2016,Tamil Nadu,171, , ,2,2,8,233
3/29/2016,Tamil Nadu,170, , ,2,3,7,232.9166667
3/30/2016,Tamil Nadu,171, , ,2,2,4,233
3/31/2016,Tamil Nadu,170, , ,2,2,7,231.6666667
10/1/2015,Tamil Nadu,148, , ,5,3,9,207.3333333
10/2/2015,Tamil Nadu,147, , ,5,3,8,206
10/3/2015,Tamil Nadu,146, , ,5,3,8,204.6666667
10/4/2015,Tamil Nadu,148, , ,5,3,9,207.3333333
10/5/2015,Tamil Nadu,154, , ,4,3,8,214.0833333
10/6/2015,Tamil Nadu,113, , ,5,3,8,160.6666667
10/7/2015,Tamil Nadu,97, , ,5,4,8,140.5833333
10/8/2015,Tamil Nadu,113, , ,4,3,8,159.4166667
10/9/2015,Tamil Nadu,107, , ,5,3,7,152.6666667
10/10/2015,Tamil Nadu,98, , ,0,0, ,130.6666667
10/12/2015,Tamil Nadu,108, , ,5,3,8,154
10/13/2015,Tamil Nadu,102, , ,5,2,7,144.75
10/14/2015,Tamil Nadu,102, , ,5,2,7,144.75
10/15/2015,Tamil Nadu,99, , ,5,2,7,140.75
10/16/2015,Tamil Nadu,107, , ,5,3,6,152.6666667
10/17/2015,Tamil Nadu,114, , ,5,2,6,160.75
10/18/2015,Tamil Nadu,100, , ,4,2,7,140.8333333
10/19/2015,Tamil Nadu,106, , ,0,4,8,146.3333333
10/20/2015,Tamil Nadu,139, , ,0,4,8,190.3333333
10/21/2015,Tamil Nadu,147, , ,0,3,8,199.75
10/22/2015,Tamil Nadu,160, , ,0,0, ,213.3333333
10/24/2015,Tamil Nadu,159, , ,4,7,7,225.75
10/25/2015,Tamil Nadu,158, , ,4,5,6,221.9166667
10/26/2015,Tamil Nadu,156, , ,4,2,7,215.5
10/27/2015,Tamil Nadu,165, , ,4,3,7,228.75
10/28/2015,Tamil Nadu,146, , ,9,3,7,209.6666667
10/29/2015,Tamil Nadu,163, , ,4,3,7,226.0833333
10/30/2015,Tamil Nadu,172, , ,4,3,7,238.0833333
10/31/2015,Tamil Nadu,159, , ,4,2,22,219.5
11/1/2015,Tamil Nadu,167, , ,4,2,9,230.1666667
11/2/2015,Tamil Nadu,161, , ,4,2,14,222.1666667
11/3/2015,Tamil Nadu,159, , ,4,1,14,218.25
11/4/2015,Tamil Nadu,162, , ,4,1,15,222.25
11/5/2015,Tamil Nadu,150, , ,17,1,14,222.5
11/6/2015,Tamil Nadu,158, , ,11,3,11,228.1666667
11/7/2015,Tamil Nadu,166, , ,11,9,11,246.3333333
11/8/2015,Tamil Nadu,123, , ,8,13,10,190.25
11/9/2015,Tamil Nadu,83, , ,9,2,12,124.4166667
11/10/2015,Tamil Nadu,101, , ,11,2,12,150.9166667
11/11/2015,Tamil Nadu,118, , ,10,2,14,172.3333333
11/12/2015,Tamil Nadu,116, , ,8,2,12,167.1666667
11/13/2015,Tamil Nadu,94, , ,7,2,12,136.5833333
11/14/2015,Tamil Nadu,90, , ,7,2,11,131.25
11/15/2015,Tamil Nadu,90, , ,6,6,12,135
11/16/2015,Tamil Nadu,87, , ,6,2,9,126
11/17/2015,Tamil Nadu,83, , ,7,2,11,121.9166667
11/18/2015,Tamil Nadu,85, , ,5,3,12,123.3333333
11/19/2015,Tamil Nadu,70, , ,3,2,13,99.58333333
11/20/2015,Tamil Nadu,56, , ,3,2,11,80.91666667
11/21/2015,Tamil Nadu,52, , ,3,3,10,76.83333333
11/22/2015,Tamil Nadu,52, , ,2,2,12,74.33333333
11/23/2015,Tamil Nadu,51, , ,2,3,12,74.25
11/24/2015,Tamil Nadu,51, , ,3,1,12,73
11/25/2015,Tamil Nadu,53, , ,2,2,12,75.66666667
11/26/2015,Tamil Nadu,52, , ,2,2,12,74.33333333
11/27/2015,Tamil Nadu,51, , ,3,2,13,74.25
11/28/2015,Tamil Nadu,55, , ,0,0, ,73.33333333
11/30/2015,Tamil Nadu,53, , ,2,2,13,75.66666667
12/1/2015,Tamil Nadu,54, , ,0,0, ,72
12/9/2015,Tamil Nadu,51, , ,1,0,11,69.25
12/10/2015,Tamil Nadu,54, , ,1,0,13,73.25
12/11/2015,Tamil Nadu,57, , ,2,0,12,78.5
12/12/2015,Tamil Nadu,53, , ,2,1,11,74.41666667
12/13/2015,Tamil Nadu,54, , ,2,1,11,75.75
12/14/2015,Tamil Nadu,56, , ,2,0,9,77.16666667
12/15/2015,Tamil Nadu,57, , ,1,2,11,79.75
12/16/2015,Tamil Nadu,56, , ,2,1,14,78.41666667
12/17/2015,Tamil Nadu,55, , ,2,1,14,77.08333333
12/18/2015,Tamil Nadu,56, , ,2,0,16,77.16666667
12/19/2015,Tamil Nadu,54, , ,2,0,17,74.5
12/20/2015,Tamil Nadu,55, , ,1,0,22,74.58333333
12/21/2015,Tamil Nadu,90, , ,2,0,24,122.5
12/22/2015,Tamil Nadu,114, , ,2,1,5,155.75
12/23/2015,Tamil Nadu,122, , ,2,1,7,166.4166667
12/24/2015,Tamil Nadu,91, , ,2,1,6,125.0833333
12/25/2015,Tamil Nadu,128, , ,1,1,6,173.1666667
12/26/2015,Tamil Nadu,121, , ,3,1,12,166.3333333
12/27/2015,Tamil Nadu,168, , ,3,2,119,230.25
12/28/2015,Tamil Nadu,101, , ,3,2,18,140.9166667
12/29/2015,Tamil Nadu,116, , ,3,1,5,159.6666667
12/30/2015,Tamil Nadu,103, , ,4,1,2,143.5833333
12/31/2015,Tamil Nadu,108, , ,0,0, ,144
1/2/2016,Tamil Nadu,116, , ,2,1,11,158.4166667
1/3/2016,Tamil Nadu,104, , ,3,1,3,143.6666667
7/1/2015,Tamil Nadu,179, , ,6,6,25,253.6666667
7/2/2015,Tamil Nadu,171, , ,6,5,22,241.75
7/3/2015,Tamil Nadu,176, , ,6,5,24,248.4166667
7/4/2015,Tamil Nadu,180, , ,6,5,25,253.75
7/5/2015,Tamil Nadu,182, , ,6,6,26,257.6666667
7/6/2015,Tamil Nadu,179, , ,6,9,24,257.4166667
7/7/2015,Tamil Nadu,177, , ,6,8,26,253.5
7/8/2015,Tamil Nadu,181, , ,6,6,24,256.3333333
7/9/2015,Tamil Nadu,177, , ,6,6,25,251
7/10/2015,Tamil Nadu,179, , ,6,6,25,253.6666667
7/11/2015,Tamil Nadu,178, , ,6,6,25,252.3333333
7/12/2015,Tamil Nadu,179, , ,6,8,26,256.1666667
7/13/2015,Tamil Nadu,182, , ,6,8,24,260.1666667
7/14/2015,Tamil Nadu,177, , ,6,7,25,252.25
7/15/2015,Tamil Nadu,179, , ,6,6,25,253.6666667
7/16/2015,Tamil Nadu,179, , ,6,6,26,253.6666667
7/17/2015,Tamil Nadu,182, , ,6,8,23,260.1666667
7/18/2015,Tamil Nadu,166, , ,6,9,18,240.0833333
7/19/2015,Tamil Nadu,149, , ,6,7,19,214.9166667
7/20/2015,Tamil Nadu,146, , ,6,8,16,212.1666667
7/21/2015,Tamil Nadu,169, , ,6,3,16,236.5833333
7/22/2015,Tamil Nadu,160, , ,6,4,16,225.8333333
7/23/2015,Tamil Nadu,152, , ,6,7,16,218.9166667
7/24/2015,Tamil Nadu,146, , ,6,7,16,210.9166667
7/25/2015,Tamil Nadu,154, , ,6,11,17,226.5833333
7/26/2015,Tamil Nadu,152, , ,6,10,26,222.6666667
7/27/2015,Tamil Nadu,149, , ,6,5,17,212.4166667
7/28/2015,Tamil Nadu,151, , ,6,5,17,215.0833333
7/29/2015,Tamil Nadu,151, , ,6,10,19,221.3333333
7/30/2015,Tamil Nadu,154, , ,6,14,17,230.3333333
7/31/2015,Tamil Nadu,158, , ,6,10,19,230.6666667
8/1/2015,Tamil Nadu,150, , ,6,15,20,226.25
8/2/2015,Tamil Nadu,149, , ,6,5,20,212.4166667
8/3/2015,Tamil Nadu,145, , ,6,6, ,208.3333333
8/4/2015,Tamil Nadu,165, , ,6,8,23,237.5
8/5/2015,Tamil Nadu,155, , ,6,5,73,220.4166667
8/6/2015,Tamil Nadu,154, , ,6,6,20,220.3333333
8/7/2015,Tamil Nadu,148, , ,6,5,82,211.0833333
8/8/2015,Tamil Nadu,161, , ,6,7, ,230.9166667
8/9/2015,Tamil Nadu,157, , ,6,6, ,224.3333333
8/10/2015,Tamil Nadu,153, , ,6,5, ,217.75
8/11/2015,Tamil Nadu,158, , ,6,6, ,225.6666667
8/12/2015,Tamil Nadu,141, , ,6,7,10,204.25
8/13/2015,Tamil Nadu,153, , ,6,5,10,217.75
8/14/2015,Tamil Nadu,157, , ,6,5,10,223.0833333
8/15/2015,Tamil Nadu,150, , ,6,6,10,215
8/16/2015,Tamil Nadu,157, , ,6,6,10,224.3333333
8/17/2015,Tamil Nadu,142, , ,6,6,10,204.3333333
8/18/2015,Tamil Nadu,143, , ,6,5,10,204.4166667
8/19/2015,Tamil Nadu,150, , ,6,4,10,212.5
8/20/2015,Tamil Nadu,138, , ,6,5, ,197.75
8/21/2015,Tamil Nadu,148, , ,6,2,18,207.3333333
8/22/2015,Tamil Nadu,162, , ,0,0,0,216
8/24/2015,Tamil Nadu,151, , ,7,2,66,212.5833333
8/25/2015,Tamil Nadu,164, , ,5,5,18,231.1666667
8/26/2015,Tamil Nadu,163, , ,6,6,11,232.3333333
8/27/2015,Tamil Nadu,130, , ,6,6,16,188.3333333
8/28/2015,Tamil Nadu,148, , ,5,3,7,207.3333333
8/29/2015,Tamil Nadu,94, , ,6,3,34,136.5833333
8/30/2015,Tamil Nadu,214, , ,6,2,22,295.3333333
8/31/2015,Tamil Nadu,167, , ,6,3,15,233.9166667
9/1/2015,Tamil Nadu,143, , ,6,3,7,201.9166667
9/2/2015,Tamil Nadu,60, , ,6,6,10,95
9/3/2015,Tamil Nadu,77, , ,6,3,11,113.9166667
9/4/2015,Tamil Nadu,84, , ,6,3,10,123.25
9/5/2015,Tamil Nadu,78, , ,7,4,10,117.75
9/6/2015,Tamil Nadu,78, , ,6,5,9,117.75
9/7/2015,Tamil Nadu,71, , ,6,3,16,105.9166667
9/8/2015,Tamil Nadu,105, , ,7,3,8,152.5
9/9/2015,Tamil Nadu,70, , ,6,3,9,104.5833333
9/10/2015,Tamil Nadu,75, , ,5,5,10,112.5
9/11/2015,Tamil Nadu,81, , ,5,3,12,118
9/12/2015,Tamil Nadu,93, , ,6,3,11,135.25
9/13/2015,Tamil Nadu,85, , ,6,4,13,125.8333333
9/14/2015,Tamil Nadu,96, , ,6,3,11,139.25
9/15/2015,Tamil Nadu,83, , ,6,4,13,123.1666667
9/16/2015,Tamil Nadu,97, , ,7,3,12,141.8333333
9/17/2015,Tamil Nadu,87, , ,7,3,14,128.5
9/18/2015,Tamil Nadu,105, , ,6,12,22,162.5
9/19/2015,Tamil Nadu,126, , ,6,3,10,179.25
9/20/2015,Tamil Nadu,80, , ,6,3,11,117.9166667
9/21/2015,Tamil Nadu,85, , ,6,3,15,124.5833333
9/22/2015,Tamil Nadu,96, , ,6,3,8,139.25
9/23/2015,Tamil Nadu,129, , ,5,2,10,180.75
9/24/2015,Tamil Nadu,148, , ,5,3,10,207.3333333
9/25/2015,Tamil Nadu,157, , ,4,3,9,218.0833333
9/26/2015,Tamil Nadu,152, , ,5,9,10,220.1666667
9/27/2015,Tamil Nadu,148, , ,5,3,9,207.3333333
9/28/2015,Tamil Nadu,148, , ,5,8,9,213.5833333
9/29/2015,Tamil Nadu,148, , ,5,5,8,209.8333333
9/30/2015,Tamil Nadu,142, , ,4,4,8,199.3333333
5/13/2015,Tamil Nadu,179, , ,9,6,16,257.4166667
5/14/2015,Tamil Nadu,205, , ,8,6,15,290.8333333
5/15/2015,Tamil Nadu,158, , ,6,6,20,225.6666667
5/16/2015,Tamil Nadu,160, , ,6,6,32,228.3333333
5/17/2015,Tamil Nadu,160, , ,6,6,14,228.3333333
5/18/2015,Tamil Nadu,161, , ,6,6,15,229.6666667
5/19/2015,Tamil Nadu,159, , ,6,6,21,227
5/20/2015,Tamil Nadu,160, , ,6,6,16,228.3333333
5/21/2015,Tamil Nadu,163, , ,6,6,16,232.3333333
5/22/2015,Tamil Nadu,161, , ,6,6,22,229.6666667
5/23/2015,Tamil Nadu,161, , ,6,5,19,228.4166667
5/24/2015,Tamil Nadu,160, , ,6,5,15,227.0833333
5/25/2015,Tamil Nadu,160, , ,6,5,18,227.0833333
5/26/2015,Tamil Nadu,210, , ,6,39,44,336.25
5/27/2015,Tamil Nadu,161, , ,6,5,113,228.4166667
5/28/2015,Tamil Nadu,162, , ,6,5,18,229.75
5/29/2015,Tamil Nadu,161, , ,6,5,9,228.4166667
5/30/2015,Tamil Nadu,162, , ,6,5,11,229.75
5/31/2015,Tamil Nadu,161, , ,6,5,12,228.4166667
6/1/2015,Tamil Nadu,159, , ,6,5,10,225.75
6/2/2015,Tamil Nadu,162, , ,6,5,17,229.75
6/3/2015,Tamil Nadu,162, , ,6,5,10,229.75
6/4/2015,Tamil Nadu,164, , ,6,5,12,232.4166667
6/5/2015,Tamil Nadu,163, , ,6,5,10,231.0833333
6/6/2015,Tamil Nadu,162, , ,6,5,11,229.75
6/7/2015,Tamil Nadu,162, , ,6,5,13,229.75
6/8/2015,Tamil Nadu,161, , ,6,5,18,228.4166667
6/9/2015,Tamil Nadu,165, , ,6,8,18,237.5
6/10/2015,Tamil Nadu,161, , ,6,6,60,229.6666667
6/11/2015,Tamil Nadu,163, , ,6,4,21,229.8333333
6/12/2015,Tamil Nadu,165, , ,6,5,20,233.75
6/13/2015,Tamil Nadu,159, , ,6,5,19,225.75
6/14/2015,Tamil Nadu,160, , ,6,4,24,225.8333333
6/15/2015,Tamil Nadu,164, , ,6,5,20,232.4166667
6/16/2015,Tamil Nadu,162, , ,6,5,19,229.75
6/17/2015,Tamil Nadu,152, , ,6,6,33,217.6666667
6/18/2015,Tamil Nadu,162, , ,6,5,18,229.75
6/19/2015,Tamil Nadu,162, , ,6,7,40,232.25
6/20/2015,Tamil Nadu,161, , ,6,7,22,230.9166667
6/21/2015,Tamil Nadu,159, , ,6,6,25,227
6/22/2015,Tamil Nadu,159, , ,6,5,51,225.75
6/23/2015,Tamil Nadu,164, , ,6,8,16,236.1666667
6/24/2015,Tamil Nadu,160, , ,6,6,16,228.3333333
6/25/2015,Tamil Nadu,161, , ,6,7,16,230.9166667
6/26/2015,Tamil Nadu,169, , ,6,9,28,244.0833333
6/27/2015,Tamil Nadu,179, , ,6,6,25,253.6666667
6/29/2015,Tamil Nadu,174, , ,6,5,23,245.75
6/30/2015,Tamil Nadu,183, , ,6,6,27,259
12/31/2019,Tamil Nadu,0,33,15,5,8,5,16.25
11/14/2019,Tamil Nadu,0,53,65,5,3,2,10
10/3/2019,Tamil Nadu,0, , ,3,2,4,6.25
10/6/2019,Tamil Nadu,0, , ,24,2,7,32.5
10/13/2019,Tamil Nadu,0, , ,1,2,4,3.75
10/20/2019,Tamil Nadu,0, , ,2,3,7,6.25
10/27/2019,Tamil Nadu,0, , ,25,7,13,40
11/3/2019,Tamil Nadu,0, , ,11,6,8,21.25
8/13/2019,Tamil Nadu,0, , ,6,9,11,18.75
8/18/2019,Tamil Nadu,0, , ,12,4,14,20
9/1/2019,Tamil Nadu,0, , ,12,3,17,18.75
9/8/2019,Tamil Nadu,0, , ,5,3,6,10
9/16/2019,Tamil Nadu,0, , ,3,3,4,7.5
5/22/2019,Tamil Nadu,0, , ,6,4,14,12.5
6/28/2019,Tamil Nadu,0, , ,10,3,10,16.25
12/31/2018,Tamil Nadu,0, , ,5,11,11,20
1/19/2019,Tamil Nadu,0, , ,5,5,11,12.5
1/20/2019,Tamil Nadu,0, , ,5,5,10,12.5
2/12/2019,Tamil Nadu,0, , ,5,3,10,10
12/14/2018,Tamil Nadu,0, , ,6,5,13,13.75
9/13/2018,Tamil Nadu,0, , ,6,2,8,10
9/26/2018,Tamil Nadu,0, , ,5,2,8,8.75
5/9/2018,Tamil Nadu,0, , ,11,3,8,17.5
11/16/2017,Tamil Nadu,0, , ,8,6,4,17.5
9/10/2017,Tamil Nadu,0, , ,4,8,5,15
4/1/2017,Tamil Nadu,0, , ,9,1,4,12.5
12/6/2016,Tamil Nadu,0, , ,9,1, ,12.5
6/14/2016,Tamil Nadu,0, , ,5,3,28,10
6/25/2016,Tamil Nadu,0, , ,16,0,1,20
3/13/2016,Tamil Nadu,0, , ,3,1,5,5
10/11/2015,Tamil Nadu,0, , ,4,3,8,8.75
10/23/2015,Tamil Nadu,0, , ,4,3,7,8.75
11/29/2015,Tamil Nadu,0, , ,2,2,11,5
12/8/2015,Tamil Nadu,0, , ,1,1,17,2.5
1/1/2016,Tamil Nadu,0, , ,3,10,5,16.25
8/23/2015,Tamil Nadu,0, , ,6,4,15,12.5
4/1/2015,Tamil Nadu,0, , ,5,5,17,12.5
4/2/2015,Tamil Nadu,0, , ,5,3,19,10
4/3/2015,Tamil Nadu,0, , ,5,2,21,8.75
4/4/2015,Tamil Nadu,0, , ,5,1,18,7.5
4/5/2015,Tamil Nadu,0, , ,4,1,18,6.25
4/6/2015,Tamil Nadu,0, , ,5,2,15,8.75
4/7/2015,Tamil Nadu,0, , ,5,3,12,10
4/8/2015,Tamil Nadu,0, , ,5,0,10,6.25
4/9/2015,Tamil Nadu,0, , ,5,0,19,6.25
4/10/2015,Tamil Nadu,0, , ,5,1,16,7.5
4/11/2015,Tamil Nadu,0, , ,5,1,18,7.5
4/12/2015,Tamil Nadu,0, , ,4,0,12,5
4/13/2015,Tamil Nadu,0, , ,6,2,15,10
4/14/2015,Tamil Nadu,0, , ,7,3,15,12.5
4/15/2015,Tamil Nadu,0, , ,5,1,14,7.5
4/16/2015,Tamil Nadu,0, , ,6,1,16,8.75
4/17/2015,Tamil Nadu,0, , ,6,1,13,8.75
4/18/2015,Tamil Nadu,0, , ,9,1,14,12.5
4/19/2015,Tamil Nadu,0, , ,5,2,15,8.75
4/20/2015,Tamil Nadu,0, , ,5,3,19,10
4/21/2015,Tamil Nadu,0, , ,5,2,9,8.75
4/22/2015,Tamil Nadu,0, , ,5,4,14,11.25
4/23/2015,Tamil Nadu,0, , ,4,1,3,6.25
4/24/2015,Tamil Nadu,0, , ,5,0,6,6.25
4/25/2015,Tamil Nadu,0, , ,5,5,7,12.5
4/26/2015,Tamil Nadu,0, , ,5,0,13,6.25
4/27/2015,Tamil Nadu,0, , ,5,0,15,6.25
4/28/2015,Tamil Nadu,0, , ,5,16,22,26.25
4/29/2015,Tamil Nadu,0, , ,5,4,26,11.25
4/30/2015,Tamil Nadu,0, , ,4,5,15,11.25
5/1/2015,Tamil Nadu,0, , ,5,2,13,8.75
5/2/2015,Tamil Nadu,0, , ,4,1,11,6.25
5/3/2015,Tamil Nadu,0, , ,4,2,15,7.5
5/4/2015,Tamil Nadu,0, , ,5,2,11,8.75
5/5/2015,Tamil Nadu,0, , ,4,1,14,6.25
5/6/2015,Tamil Nadu,0, , ,4,3,12,8.75
5/7/2015,Tamil Nadu,0, , ,8,6,11,17.5
