date,state,pm2_5, pm10, o3,no2,so2, co,AQI
1/27/2016,haryana,319, ,8,17,6, ,454.0833333
1/28/2016,haryana,342, ,12,19,5, ,486
1/29/2016,haryana,338, ,7,15,8, ,479.4166667
1/30/2016,haryana,329, ,8,15,11, ,471.1666667
1/31/2016,haryana,289, ,10,16,10, ,417.8333333
2/1/2016,haryana,188, ,10,20,9, ,286.9166667
2/2/2016,haryana,188, ,14,16,7, ,279.4166667
2/3/2016,haryana,184, ,12,13,8, ,271.5833333
2/4/2016,haryana,176, ,13,23,10, ,275.9166667
2/5/2016,haryana,210, ,12,17,9, ,312.5
2/6/2016,haryana,266, ,14,13,9, ,382.1666667
2/7/2016,haryana,214, ,22,15,7, ,312.8333333
2/8/2016,haryana,179, ,5,15,7, ,266.1666667
2/9/2016,haryana,203, ,2,16,9, ,301.9166667
2/10/2016,haryana,243, ,2,12,7, ,347.75
2/11/2016,haryana,210, ,4,17,6, ,308.75
2/12/2016,haryana,217, ,4,15,7, ,316.8333333
2/13/2016,haryana,182, ,5,15,8, ,271.4166667
2/14/2016,haryana,175, ,13,20,8, ,268.3333333
2/15/2016,haryana,177, ,2,23,42, ,317.25
2/16/2016,haryana,185, ,2,28,77, ,377.9166667
2/17/2016,haryana,184, ,2,23,7, ,282.8333333
2/18/2016,haryana,195, ,5,22,9, ,298.75
2/19/2016,haryana,216, ,3,16,10, ,320.5
2/20/2016,haryana,204, ,11,5,14, ,295.75
2/21/2016,haryana,217, ,17,5,9, ,306.8333333
2/22/2016,haryana,170, ,16,13,6, ,250.4166667
2/23/2016,haryana,148, ,10,20,7, ,231.0833333
2/24/2016,haryana,203, ,15,13,9, ,298.1666667
2/25/2016,haryana,182, ,11,7,9, ,262.6666667
2/26/2016,haryana,181, ,11,16,4, ,266.3333333
2/27/2016,haryana,163, ,13,11,9, ,242.3333333
2/28/2016,haryana,225, ,13,10,7, ,321.25
2/29/2016,haryana,239, , ,0,0, ,318.6666667
3/16/2016,haryana,119, ,11,9,7,7,178.6666667
3/17/2016,haryana,168, ,14,5,7,7,239
3/18/2016,haryana,159, ,42,8,8,8,232
3/19/2016,haryana,165, ,14,9,8,10,241.25
3/20/2016,haryana,182, ,9,7,7,5,260.1666667
3/21/2016,haryana,129, ,5,2,8,4,184.5
3/22/2016,haryana,95, ,4,4,7,6,140.4166667
3/23/2016,haryana,125, ,4,12,8,18,191.6666667
3/24/2016,haryana,251, ,4,8,8,11,354.6666667
3/25/2016,haryana,217, ,8,8,7,8,308.0833333
3/26/2016,haryana,146, ,4,9,5, ,212.1666667
3/27/2016,haryana,158, ,12,5,11,5,230.6666667
3/28/2016,haryana,130, ,16,8,5,7,189.5833333
3/29/2016,haryana,153, ,12,14,8,10,231.5
3/30/2016,haryana,173, ,12,14,6,15,255.6666667
3/31/2016,haryana,225, ,10,11,5,8,320
12/30/2015,haryana,203, ,2,23,0, ,299.4166667
12/31/2015,haryana,271, , ,0,0, ,361.3333333
1/3/2016,haryana,280, ,10,20,0, ,398.3333333
7/1/2015,haryana,110, ,13,5,3,5,156.6666667
7/2/2015,haryana,126, ,14,9,4,7,184.25
7/3/2015,haryana,105, ,9,5,4,5,151.25
7/4/2015,haryana,159, ,7,5,3,4,222
7/5/2015,haryana,319, ,7,5,4,5,436.5833333
7/6/2015,haryana,141, ,7,4,3,10,196.75
7/7/2015,haryana,90, ,6,5,3,9,130
7/8/2015,haryana,125, ,4,3,4,10,175.4166667
7/9/2015,haryana,110, ,4,2,3,11,152.9166667
7/10/2015,haryana,124, ,3,8,3,5,179.0833333
7/11/2015,haryana,54, ,6,4,3,5,80.75
7/12/2015,haryana,72, ,5,9,4,6,112.25
7/13/2015,haryana,149, ,4,3,3,5,206.1666667
7/14/2015,haryana,240, ,4,8,3,4,333.75
7/15/2015,haryana,244, ,4,4,3,4,334.0833333
7/16/2015,haryana,175, ,4,2,3,5,239.5833333
7/17/2015,haryana,148, ,4,2,3,5,203.5833333
7/18/2015,haryana,119, ,15,4,3,5,167.4166667
7/19/2015,haryana,133, ,4,8,3,5,191.0833333
7/20/2015,haryana,67, ,5,3,4,4,98.08333333
7/21/2015,haryana,78, ,3,1,3,4,109
7/22/2015,haryana,85, ,5,1,3,4,118.3333333
7/23/2015,haryana,80, ,5,2,3,4,112.9166667
7/24/2015,haryana,95, ,6,2,6,5,136.6666667
7/25/2015,haryana,83, ,6,4,3,4,119.4166667
7/26/2015,haryana,68, ,4,3,3,4,98.16666667
7/27/2015,haryana,42, ,4,3,4,3,64.75
7/28/2015,haryana,49, ,4,2,3,4,71.58333333
7/29/2015,haryana,50, ,4,3,3,4,74.16666667
7/30/2015,haryana,64, ,4,4,3,5,94.08333333
7/31/2015,haryana,78, ,3,5,3,4,114
8/1/2015,haryana,89, ,3,2,2,4,123.6666667
8/2/2015,haryana,85, ,4,2,3,5,119.5833333
8/3/2015,haryana,91, ,5,4,4,4,131.3333333
8/4/2015,haryana,91, ,4,3,4,5,130.0833333
8/5/2015,haryana,101, ,4,3,3,7,142.1666667
8/6/2015,haryana,132, ,4,4,3,5,184.75
8/7/2015,haryana,111, ,3,3,3,5,155.5
8/8/2015,haryana,108, ,4,4,0,5,149
8/9/2015,haryana,99, ,6,6,3,8,143.25
8/10/2015,haryana,303, ,4,5,4,7,415.25
8/11/2015,haryana,142, ,5,3,4,4,198.0833333
8/12/2015,haryana,74, ,6,6,4,5,111.1666667
8/13/2015,haryana,115, ,35,3,4,5,162.0833333
8/14/2015,haryana,120, ,5,2,3,5,166.25
8/15/2015,haryana,263, ,3,8,3,6,364.4166667
8/16/2015,haryana,200, ,4,6,4,7,279.1666667
8/17/2015,haryana,242, ,4,5,3,6,332.6666667
8/18/2015,haryana,224, ,2,4,2,5,306.1666667
8/19/2015,haryana,79, ,7,6,1,5,114.0833333
8/20/2015,haryana,84, ,1,5,0,4,118.25
8/21/2015,haryana,94, , ,0,0, ,125.3333333
5/20/2015,haryana,112,137,13,8,0,6,159.3333333
5/21/2015,haryana,152, ,13,11,3,4,220.1666667
5/22/2015,haryana,112, ,17,7,2,3,160.5833333
5/23/2015,haryana,117, ,11,8,3,3,169.75
5/24/2015,haryana,167, ,12,9,3,4,237.6666667
5/25/2015,haryana,230, ,9,9,3,5,321.6666667
5/26/2015,haryana,171, ,9,11,4,4,246.75
5/27/2015,haryana,137, ,20,10,4,4,200.1666667
5/28/2015,haryana,294, ,19,17,3,6,417
5/29/2015,haryana,181, ,17,16,3,7,265.0833333
5/30/2015,haryana,171, ,16,13,3,5,248
5/31/2015,haryana,162, ,15,9,3,4,231
6/1/2015,haryana,123, ,12,8,3,3,177.75
6/2/2015,haryana,103, ,13,8,4,3,152.3333333
6/3/2015,haryana,142, ,11,12,3,4,208.0833333
6/4/2015,haryana,136, ,13,10,3,5,197.5833333
6/5/2015,haryana,169, ,12,13,3,7,245.3333333
6/6/2015,haryana,155, ,4,13,3,7,226.6666667
6/7/2015,haryana,170, ,13,15,4,8,250.4166667
6/8/2015,haryana,177, ,19,11,3,6,253.5
6/9/2015,haryana,193, ,15,13,4,7,278.5833333
6/10/2015,haryana,108, ,11,3,4,4,152.75
6/11/2015,haryana,123, ,10,4,3,4,172.75
6/12/2015,haryana,98, ,11,4,3,3,139.4166667
6/13/2015,haryana,236, ,9,10,3,5,330.9166667
6/14/2015,haryana,130, ,7,10,3,4,189.5833333
6/15/2015,haryana,161, ,13,11,4,8,233.4166667
6/16/2015,haryana,165, ,15,15,4,9,243.75
6/17/2015,haryana,159, ,15,13,4,7,233.25
6/18/2015,haryana,185, ,15,13,4,8,267.9166667
6/19/2015,haryana,172, ,14,7,3,7,241.8333333
6/20/2015,haryana,108, ,16,4,3,5,152.75
6/21/2015,haryana,84, ,12,5,3,5,122
6/22/2015,haryana,92, ,9,6,5,5,136.4166667
6/23/2015,haryana,119, ,10,8,4,8,173.6666667
6/24/2015,haryana,151, ,7,11,3,13,218.8333333
6/25/2015,haryana,89, ,6,7,3,18,131.1666667
6/26/2015,haryana,159, ,9,6,4,19,224.5
6/27/2015,haryana,137, ,10,6,2,19,192.6666667
6/28/2015,haryana,142, ,11,6,3,20,200.5833333
6/29/2015,haryana,129, ,8,3,6,14,183.25
5/13/2015,haryana,0,57,4,11,0,5,13.75
5/14/2015,haryana,0,112,13,13,5,6,22.5
5/15/2015,haryana,0,198,14,17,4,7,26.25
5/16/2015,haryana,0,93,19,10,3,5,16.25
5/17/2015,haryana,0,77,13,8,3,7,13.75
5/18/2015,haryana,0,82,18,9,3,6,15
5/19/2015,haryana,0,89,12,8,4,6,15
12/31/2019,haryana,0, ,26,0,25,33,31.25
12/5/2019,haryana,0, ,45,0,14,17,17.5
12/8/2019,haryana,0, ,29,0,22,31,27.5
9/13/2019,haryana,0, ,20,0,2,9,2.5
12/31/2018,haryana,0, ,24,43,11,18,67.5
2/4/2019,haryana,0, ,16,70,13,23,103.75
2/9/2019,haryana,0, ,39,48,15,12,78.75
3/14/2019,haryana,0, ,49,38,0,9,47.5
11/30/2018,haryana,0, ,21,22,4,15,32.5
12/14/2018,haryana,0, ,24,28,3,9,38.75
10/1/2017,haryana,0, ,12,7,0,8,8.75
10/8/2017,haryana,0, ,13,9,2,11,13.75
10/15/2017,haryana,0, ,35,16,15,17,38.75
12/18/2017,haryana,0, ,15,22,9,12,38.75
7/5/2017,haryana,0, ,12,4,0,7,5
8/13/2017,haryana,0, ,4,4,7,9,13.75
8/18/2017,haryana,0, ,4,3,2,5,6.25
8/20/2017,haryana,0, ,7,1,3,3,5
9/9/2017,haryana,0, ,18,5,1,10,7.5
9/10/2017,haryana,0, ,20,6,2,11,10
9/13/2017,haryana,0, ,17,8,11,6,23.75
9/15/2017,haryana,0, ,15,10,4,11,17.5
6/28/2017,haryana,0, ,6,4,0,8,5
1/28/2017,haryana,0, ,8,9,1,41,12.5
10/7/2016,haryana,0, ,15,5,2,29,8.75
4/6/2016,haryana,0, ,12,4,5,5,11.25
4/23/2016,haryana,0, ,3,10,0,3,12.5
1/10/2016,haryana,0, ,3,17,0, ,21.25
1/20/2016,haryana,0, ,6,14,0, ,17.5
3/15/2016,haryana,0, ,10,6,5,4,13.75
12/29/2015,haryana,0, ,8,21,0, ,26.25
1/2/2016,haryana,0, ,12,17,0, ,21.25
6/30/2015,haryana,0, ,13,5,3,5,10
